"","timestamp","Region1_total","Region2_total","Region3_total","Region1_visible","Region1_hidden","Region2_visible","Region2_hidden","Region3_visible","Region3_hidden","Study_night","Kinkajou_Notes","Video_Notes"
"1906",2020-01-07 18:53:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1907",2020-01-07 18:54:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1908",2020-01-07 18:55:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1909",2020-01-07 18:56:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1910",2020-01-07 18:57:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1911",2020-01-07 18:58:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1912",2020-01-07 18:59:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1913",2020-01-07 19:00:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1914",2020-01-07 19:01:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1915",2020-01-07 19:02:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1916",2020-01-07 19:03:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1917",2020-01-07 19:04:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1918",2020-01-07 19:05:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1919",2020-01-07 19:06:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1920",2020-01-07 19:07:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1921",2020-01-07 19:08:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"1922",2020-01-07 19:09:01,0,0,1,0,0,0,0,1,0,24,"1 entering over main branch",NA
"1923",2020-01-07 19:10:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1924",2020-01-07 19:11:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1925",2020-01-07 19:12:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1926",2020-01-07 19:13:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1927",2020-01-07 19:14:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1928",2020-01-07 19:15:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1929",2020-01-07 19:16:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1930",2020-01-07 19:17:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1931",2020-01-07 19:18:01,0,0,1,0,0,0,0,1,0,24,"transition r3/r2",NA
"1932",2020-01-07 19:19:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1933",2020-01-07 19:20:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1934",2020-01-07 19:21:01,0,1,0,0,0,0,1,0,0,24,NA,"video very dark, kinkajou not visible when behind leaves"
"1935",2020-01-07 19:22:01,0,1,0,0,0,0,1,0,0,24,NA,NA
"1936",2020-01-07 19:23:01,0,1,0,0,0,0,1,0,0,24,NA,NA
"1937",2020-01-07 19:24:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1938",2020-01-07 19:25:01,0,1,0,0,0,0,1,0,0,24,NA,NA
"1939",2020-01-07 19:26:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1940",2020-01-07 19:27:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1941",2020-01-07 19:28:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1942",2020-01-07 19:29:01,0,1,0,0,0,1,0,0,0,24,NA,"video getting even darker"
"1943",2020-01-07 19:30:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1944",2020-01-07 19:31:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1945",2020-01-07 19:32:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1946",2020-01-07 19:33:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1947",2020-01-07 19:34:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1948",2020-01-07 19:35:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1949",2020-01-07 19:36:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1950",2020-01-07 19:37:01,0,1,0,0,0,1,0,0,0,24,"transition r2/r3? Ask alexander, might be r1",NA
"1951",2020-01-07 19:38:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1952",2020-01-07 19:39:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1953",2020-01-07 19:40:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1954",2020-01-07 19:41:01,1,0,0,1,0,0,0,0,0,24,"r3 maybe but think its r1",NA
"1955",2020-01-07 19:42:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"1956",2020-01-07 19:43:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"1957",2020-01-07 19:44:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1958",2020-01-07 19:45:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1959",2020-01-07 19:46:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1960",2020-01-07 19:47:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1961",2020-01-07 19:48:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1962",2020-01-07 19:49:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"1963",2020-01-07 19:50:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1964",2020-01-07 19:51:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1965",2020-01-07 19:52:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1966",2020-01-07 19:53:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1967",2020-01-07 19:54:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1968",2020-01-07 19:55:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1969",2020-01-07 19:56:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"1970",2020-01-07 19:57:01,0,0,1,0,0,0,0,1,0,24,"stationary, only small movements visible",NA
"1971",2020-01-07 19:58:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1972",2020-01-07 19:59:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1973",2020-01-07 20:00:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1974",2020-01-07 20:01:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1975",2020-01-07 20:02:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1976",2020-01-07 20:03:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1977",2020-01-07 20:04:01,0,0,1,0,0,0,0,1,0,24,"""",NA
"1978",2020-01-07 20:05:01,0,0,1,0,0,0,0,0,1,24,"""",NA
"1979",2020-01-07 20:06:01,0,0,1,0,0,0,0,0,1,24,"""",NA
"1980",2020-01-07 20:07:01,0,0,1,0,0,0,0,0,1,24,"""",NA
"1981",2020-01-07 20:08:01,0,0,1,0,0,0,0,0,1,24,"""",NA
"1982",2020-01-07 20:09:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1983",2020-01-07 20:10:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1984",2020-01-07 20:11:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1985",2020-01-07 20:12:01,0,0,1,0,0,0,0,0,1,24,NA,NA
"1986",2020-01-07 20:13:01,0,0,1,0,0,0,0,1,0,24,"1 entering over main branch",NA
"1987",2020-01-07 20:14:01,0,1,1,0,0,1,0,1,0,24,NA,NA
"1988",2020-01-07 20:15:01,0,1,1,0,0,1,0,1,0,24,"3rd below lowest branch of r1",NA
"1989",2020-01-07 20:16:01,0,1,1,0,0,1,0,1,0,24,NA,NA
"1990",2020-01-07 20:17:01,0,1,2,0,0,1,0,2,0,24,"contact r3 1:47:30 grooming?",NA
"1991",2020-01-07 20:18:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"1992",2020-01-07 20:19:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"1993",2020-01-07 20:20:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"1994",2020-01-07 20:21:01,0,1,2,0,0,1,0,2,0,24,"separate 1:51:27 one stays stationary",NA
"1995",2020-01-07 20:22:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"1996",2020-01-07 20:23:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"1997",2020-01-07 20:24:01,0,1,2,0,0,1,0,1,1,24,NA,NA
"1998",2020-01-07 20:25:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"1999",2020-01-07 20:26:01,0,0,3,0,0,0,0,3,0,24,"transition r2/r3, 1 still stationary",NA
"2000",2020-01-07 20:27:01,0,0,3,0,0,0,0,3,0,24,"short contact? Same spot, the stationary one moves",NA
"2001",2020-01-07 20:28:01,0,0,3,0,0,0,0,3,0,24,NA,NA
"2002",2020-01-07 20:29:01,0,0,0,0,0,0,0,0,0,24,NA,"1:59:01 video black"
"2003",2020-01-07 20:30:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2004",2020-01-07 20:31:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2005",2020-01-07 20:32:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2006",2020-01-07 20:33:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2007",2020-01-07 20:34:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2008",2020-01-07 20:35:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2009",2020-01-07 20:36:01,0,0,2,0,0,0,0,1,1,24,NA,"2:06:04 video back, much brighter"
"2010",2020-01-07 20:37:01,0,0,2,0,0,0,0,1,1,24,NA,NA
"2011",2020-01-07 20:38:01,0,0,2,0,0,0,0,1,1,24,NA,NA
"2012",2020-01-07 20:39:01,0,0,2,0,0,0,0,2,0,24,NA,NA
"2013",2020-01-07 20:40:01,0,0,2,0,0,0,0,2,0,24,NA,NA
"2014",2020-01-07 20:41:01,0,0,2,0,0,0,0,2,0,24,NA,NA
"2015",2020-01-07 20:42:01,0,0,2,0,0,0,0,2,0,24,NA,NA
"2016",2020-01-07 20:43:01,0,1,2,0,0,1,0,2,0,24,NA,NA
"2017",2020-01-07 20:44:01,0,2,1,0,0,2,0,1,0,24,"2:14:05 jump back of r2",NA
"2018",2020-01-07 20:45:01,0,2,1,0,0,2,0,0,1,24,NA,NA
"2019",2020-01-07 20:46:01,0,2,0,0,0,2,0,0,0,24,NA,NA
"2020",2020-01-07 20:47:01,0,3,0,0,0,3,0,0,0,24,"back of r2 still tree?",NA
"2021",2020-01-07 20:48:01,1,2,0,1,0,2,0,0,0,24,NA,NA
"2022",2020-01-07 20:49:01,1,2,0,1,0,2,0,0,0,24,NA,NA
"2023",2020-01-07 20:50:01,2,1,0,2,0,1,0,0,0,24,NA,NA
"2024",2020-01-07 20:51:01,2,1,0,2,0,1,0,0,0,24,NA,NA
"2025",2020-01-07 20:52:01,2,1,0,2,0,1,0,0,0,24,NA,NA
"2026",2020-01-07 20:53:01,1,2,0,1,0,2,0,0,0,24,NA,NA
"2027",2020-01-07 20:54:01,1,2,0,1,0,2,0,0,0,24,"2:24:10 short interaction r2",NA
"2028",2020-01-07 20:55:01,0,3,0,0,0,3,0,0,0,24,NA,NA
"2029",2020-01-07 20:56:01,0,3,0,0,0,3,0,0,0,24,"one leaves back of r2",NA
"2030",2020-01-07 20:57:01,0,2,0,0,0,2,0,0,0,24,"one leaves back of r2",NA
"2031",2020-01-07 20:58:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2032",2020-01-07 20:59:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2033",2020-01-07 21:00:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2034",2020-01-07 21:01:01,0,1,0,0,0,1,0,0,0,24,"one leaves back of r2",NA
"2035",2020-01-07 21:02:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2036",2020-01-07 21:03:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2037",2020-01-07 21:04:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2038",2020-01-07 21:05:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2039",2020-01-07 21:06:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2040",2020-01-07 21:07:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2041",2020-01-07 21:08:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2042",2020-01-07 21:09:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2043",2020-01-07 21:10:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2044",2020-01-07 21:11:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2045",2020-01-07 21:12:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2046",2020-01-07 21:13:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2047",2020-01-07 21:14:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2048",2020-01-07 21:15:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2049",2020-01-07 21:16:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2050",2020-01-07 21:17:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2051",2020-01-07 21:18:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2052",2020-01-07 21:19:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2053",2020-01-07 21:20:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2054",2020-01-07 21:21:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2055",2020-01-07 21:22:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2056",2020-01-07 21:23:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2057",2020-01-07 21:24:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2058",2020-01-07 21:25:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2059",2020-01-07 21:26:01,0,1,0,0,0,1,0,0,0,24,"entering tree left lower corner r2, small individual",NA
"2060",2020-01-07 21:27:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2061",2020-01-07 21:28:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2062",2020-01-07 21:29:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2063",2020-01-07 21:30:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2064",2020-01-07 21:31:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2065",2020-01-07 21:32:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2066",2020-01-07 21:33:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2067",2020-01-07 21:34:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2068",2020-01-07 21:35:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2069",2020-01-07 21:36:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2070",2020-01-07 21:37:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2071",2020-01-07 21:38:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2072",2020-01-07 21:39:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2073",2020-01-07 21:40:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2074",2020-01-07 21:41:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2075",2020-01-07 21:42:01,1,0,0,1,0,0,0,0,0,24,NA,NA
"2076",2020-01-07 21:43:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2077",2020-01-07 21:44:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2078",2020-01-07 21:45:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2079",2020-01-07 21:46:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2080",2020-01-07 21:47:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2081",2020-01-07 21:48:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2082",2020-01-07 21:49:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2083",2020-01-07 21:50:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2084",2020-01-07 21:51:01,0,1,0,0,0,1,0,0,0,24,NA,NA
"2085",2020-01-07 21:52:01,0,0,1,0,0,0,0,1,0,24,"might be r1 as well, check with alexander",NA
"2086",2020-01-07 21:53:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2087",2020-01-07 21:54:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2088",2020-01-07 21:55:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2089",2020-01-07 21:56:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2090",2020-01-07 21:57:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2091",2020-01-07 21:58:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2092",2020-01-07 21:59:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2093",2020-01-07 22:00:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2094",2020-01-07 22:01:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2095",2020-01-07 22:02:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2096",2020-01-07 22:03:01,0,0,1,0,0,0,0,1,0,24,NA,NA
"2097",2020-01-07 22:04:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2098",2020-01-07 22:05:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2099",2020-01-07 22:06:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2100",2020-01-07 22:07:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2101",2020-01-07 22:08:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2102",2020-01-07 22:09:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2103",2020-01-07 22:10:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2104",2020-01-07 22:11:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2105",2020-01-07 22:12:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2106",2020-01-07 22:13:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2107",2020-01-07 22:14:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2108",2020-01-07 22:15:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2109",2020-01-07 22:16:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2110",2020-01-07 22:17:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2111",2020-01-07 22:18:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2112",2020-01-07 22:19:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2113",2020-01-07 22:20:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2114",2020-01-07 22:21:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2115",2020-01-07 22:22:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2116",2020-01-07 22:23:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2117",2020-01-07 22:24:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2118",2020-01-07 22:25:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2119",2020-01-07 22:26:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2120",2020-01-07 22:27:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2121",2020-01-07 22:28:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2122",2020-01-07 22:29:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2123",2020-01-07 22:30:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2124",2020-01-07 22:31:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2125",2020-01-07 22:32:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2126",2020-01-07 22:33:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2127",2020-01-07 22:34:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2128",2020-01-07 22:35:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2129",2020-01-07 22:36:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2130",2020-01-07 22:37:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2131",2020-01-07 22:38:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2132",2020-01-07 22:39:01,0,0,0,0,0,0,0,0,0,24,NA,NA
"2133",2020-01-08 18:45:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2134",2020-01-08 18:46:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2135",2020-01-08 18:47:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2136",2020-01-08 18:48:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2137",2020-01-08 18:49:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2138",2020-01-08 18:50:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2139",2020-01-08 18:51:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2140",2020-01-08 18:52:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2141",2020-01-08 18:53:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2142",2020-01-08 18:54:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2143",2020-01-08 18:55:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2144",2020-01-08 18:56:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2145",2020-01-08 18:57:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2146",2020-01-08 18:58:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2147",2020-01-08 18:59:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2148",2020-01-08 19:00:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2149",2020-01-08 19:01:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2150",2020-01-08 19:02:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2151",2020-01-08 19:03:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2152",2020-01-08 19:04:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2153",2020-01-08 19:05:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2154",2020-01-08 19:06:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2155",2020-01-08 19:07:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2156",2020-01-08 19:08:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2157",2020-01-08 19:09:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2158",2020-01-08 19:10:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2159",2020-01-08 19:11:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2160",2020-01-08 19:12:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2161",2020-01-08 19:13:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2162",2020-01-08 19:14:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2163",2020-01-08 19:15:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2164",2020-01-08 19:16:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2165",2020-01-08 19:17:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2166",2020-01-08 19:18:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2167",2020-01-08 19:19:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2168",2020-01-08 19:20:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2169",2020-01-08 19:21:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2170",2020-01-08 19:22:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2171",2020-01-08 19:23:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2172",2020-01-08 19:24:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2173",2020-01-08 19:25:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2174",2020-01-08 19:26:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2175",2020-01-08 19:27:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2176",2020-01-08 19:28:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2177",2020-01-08 19:29:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2178",2020-01-08 19:30:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2179",2020-01-08 19:31:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2180",2020-01-08 19:32:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2181",2020-01-08 19:33:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2182",2020-01-08 19:34:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2183",2020-01-08 19:35:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2184",2020-01-08 19:36:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2185",2020-01-08 19:37:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2186",2020-01-08 19:38:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2187",2020-01-08 19:39:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2188",2020-01-08 19:40:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2189",2020-01-08 19:41:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2190",2020-01-08 19:42:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2191",2020-01-08 19:43:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2192",2020-01-08 19:44:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2193",2020-01-08 19:45:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2194",2020-01-08 19:46:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2195",2020-01-08 19:47:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2196",2020-01-08 19:48:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2197",2020-01-08 19:49:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2198",2020-01-08 19:50:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2199",2020-01-08 19:51:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2200",2020-01-08 19:52:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2201",2020-01-08 19:53:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2202",2020-01-08 19:54:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2203",2020-01-08 19:55:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2204",2020-01-08 19:56:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2205",2020-01-08 19:57:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2206",2020-01-08 19:58:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2207",2020-01-08 19:59:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2208",2020-01-08 20:00:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2209",2020-01-08 20:01:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2210",2020-01-08 20:02:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2211",2020-01-08 20:03:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2212",2020-01-08 20:04:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2213",2020-01-08 20:05:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2214",2020-01-08 20:06:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2215",2020-01-08 20:07:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2216",2020-01-08 20:08:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2217",2020-01-08 20:09:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2218",2020-01-08 20:10:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2219",2020-01-08 20:11:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2220",2020-01-08 20:12:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2221",2020-01-08 20:13:02,0,0,0,0,0,0,0,0,0,25,NA,NA
"2222",2020-01-08 20:14:02,0,0,1,0,0,0,0,1,0,25,NA,NA
